watchers,forks
3,3
5,4
90,39
1,0
1,0
1,0
7,0
2,0
157,15
15,37
1011,162
2,16
212,27
9,14
20,1
8,3
35,2
15,11
2,0
4,2
1,0
1,0
29,6
3,4
1,0
38,20
91,39
1,0
2,0
1,0
2,1
2,0
2,1
1,0
1,0
1,0
81,36
61,21
6,7
1,0
4,2
3,1
5,0
13,11
4,0
1,0
3,4
1,0
1,0
8,2
2,3
1,0
2,5
1,5
1,3
4,3
4,1
37,4
60,48
5,9
7,0
42,17
1,0
18,0
1,0
3,0
2,2
11,2
1,0
1,0
15,2
301,53
5,3
1,1
1,0
23,3
112,38
496,185
1,1
22,6
1,0
1,1
3,1
1,1
1,0
1,0
1,0
1,1
130,21
44,6
31,13
93,15
5,0
5,2
4,0
1,4
2,0
5,5
19,15
73,20
8,6
1,0
2,1
4,8
6,2
2,1
1,4
16,1
7,1
3,1
1,1
3,3
3,3
21,20
2,3
1,10
1,0
1,0
22,21
15,2
425,138
7,2
3,10
1,0
23,7
608,81
6,17
5,16
13,4
1,0
16,19
7,5
8,1
2,1
7,1
2,0
7,1
2,0
2,0
1,0
10,5
1,3
2,0
3,0
1,0
2,0
12,45
3,2
2,23
6,1
2,2
205,36
2,6
9,1
10,9
2,0
3,3
2,0
5,3
1,0
9,13
1,4
1,0
10,5
38,0
61,7
2,0
23,10
2,0
1,0
2392,230
129,10
4,3
19,12
31,3
9,0
5,4
18,8
8,13
786,152
7,8
451,29
15,2
23,3
4,1
1,3
1,0
74,16
2,5
5,1
3,3
2,0
2,5
15,7
1,0
1,0
1,0
1,0
1,0
1,0
4,1
1,0
1,3
29,24
13,4
1,0
2,1
5,5
6,4
74,17
6,3
75,9
1,1
21,11
1,0
2,2
1,1
11,43
1,1
3,2
1,1
1,0
2,3
1,0
2,4
54,14
7,4
2,0
1,3
5,3
1,4
1,0
1,0
1,1
14,7
32,1
2,0
11,4
2,0
22,11
97,43
1,0
2,2
4,3
6,3
16,2
2,0
1,0
77,4
2,0
2,2
5,1
3,6
11,2
3,1
3,6
1,4
1,1
6,1
3,1
12,2
4,4
3,6
82,18
10,3
13,1
5,5
20,10
1,0
1,3
6,2
23,5
143,13
6,0
11,6
97,19
1,0
1,1
10,1
1,0
1,3
2,0
11,1
1,0
1,4
9,0
5,2
3,3
1,3
5,0
1,1
2,0
1,1
112,4
3,4
1,0
4,3
7,1
25,3
10,3
5,9
36,9
2,0
1,1
4,0
5,3
2,2
89,3
8,29
4,0
1,2
2,3
1,2
81,3
13,13
3,2
1,1
1,0
8,13
1,2
10,13
3,3
1,5
3,1
4,4
3,2
3,1
1,1
1,0
1,0
16,1
1,0
11,7
241,20
20,2
1,0
9,1
1,2
10,3
4,1
2,1
3,2
23,7
7,1
39,0
10,4
17,6
70,48
2,0
1,2
1,0
1,0
5,4
8,0
5,2
12,3
3,1
1,0
2,1
19,7
1,2
2,0
2,1
5,1
1,0
7,1
4,2
1,4
1,1
9,1
14,8
1,0
2,1
1,0
2,1
1,2
6,4
1167,157
38,5
5,27
3,0
1,2
1,0
3,3
1,1
30,6
1,1
8,2
1,0
22,2
4,1
2,5
1,8
1,0
1,1
2,2
2,1
367,100
1,3
3,6
11,17
13,3
4,3
5,4
19,2
1,1
3,0
3,1
3,0
73,13
2,1
1,2
8,5
1,2
52,7
2,0
2,1
2,0
1,2
1,0
3,1
1,0
1,1
2,0
2,0
4,0
4,2
1,3
5,3
5,1
10,13
6,1
1,0
2,5
36,17
2,0
3,17
20,20
21,8
2,4
3,0
4,0
4,0
4,0
3,0
1,0
3,0
1,12
1,0
2,0
11,0
1,0
3,0
2,0
2,3
2,0
2,2
5,1
7,4
1,1
1,0
4,0
2,0
2,0
1,0
3,0
1,1
34,12
28,7
4,0
12,2
2,1
4,0
2,0
2,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
14,4
1,1
1,1
104,11
2,1
3,1
4,0
3,2
2,2
6,3
2,0
1,0
1,0
5,3
1,2
1,0
2,3
1,1
1,6
5,0
4,2
1,0
3,2
4,2
19,3
1,0
5,0
5,4
4,1
1,0
1,0
35,9
27,14
1,2
2,1
557,35
1,0
4,1
2,0
2,2
1,0
1,0
3,3
1,0
8,1
6,1
3,0
25,4
1,0
1,1
1,0
1,0
2,0
1,0
1,1
1,0
3,1
3,0
1,1
1,1
5,4
3,0
1,0
1,0
2,1
12,8
2,3
2,1
2,2
1,1
33,5
9,2
1,0
114,50
4,1
15,2
1,2
2,0
1,3
2,1
2,0
2,1
1,0
57,10
57,1
1,0
3,2
1,3
2,0
59,11
4,1
1,0
3,1
1,0
1,0
5,5
2,0
1,0
1,0
1,0
1,0
12,7
1,0
2,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,2
3,0
11,3
1,0
1,2
1,3
1,0
1,0
69,24
18,4
3,2
1,0
1,0
6,1
1,0
1,0
1,1
1,1
2,1
4,3
1,0
2,1
1,0
2,0
2,0
1,4
2,1
5,2
4,2
3,0
2,0
1,1
2,0
8,1
2,0
1,0
1,0
2,0
2,0
1,1
1,0
2,0
3,0
3,0
1,1
2,1
3,0
1,1
1,0
5,0
1,0
1,0
1,0
6,1
2,1
57,43
1,0
2,0
2,1
1,0
5,3
1,0
1,0
1,0
2,0
2,1
32,3
1,2
2,1
1,0
1,0
1,0
2,0
11,2
2,4
839,133
4,1
3,2
16,1
1,0
1,0
8,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
3,0
2,0
1,0
1,0
1,1
3,0
2,1
1,1
3,0
1,0
3,0
1,1
46,4
1,0
16,2
1,1
1,1
1,0
1,0
3,0
1,0
1,0
2,1
2,0
2,0
3,0
1,0
1,0
1,0
1,0
1,0
129,27
14,16
8,21
1,1
3,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
28,16
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
2,1
188,35
11,2
13,10
2,0
4,0
2,0
1,1
1,0
14,2
1,0
12,6
1,1
2201,90
1,0
1,0
8,20
5,1
1,0
1,0
1,0
6,13
1,0
2,1
42,32
1,0
1,1
1,1
1,0
2,1
2,0
1,0
1,0
1,2
22,3
1,0
1,0
2,0
1,0
2,0
30,0
1,0
4,0
4,1
3,1
4,0
1,0
1,0
1,0
2,0
3,0
1,0
3,3
1,0
1,0
1,2
1,0
1,0
6,1
1,0
1,0
1,0
5,1
1,0
3,1
1,0
2,1
1,0
3,3
1,0
1,0
1,0
4,2
1,0
3,0
1,0
27,15
1,0
2,2
1,0
6,1
7,6
1,0
1,0
9,5
1,0
1,0
3,0
6,1
2,1
2,0
1,0
1,0
3,0
1,1
1,0
2,0
1,1
6,0
2,1
8,2
6,1
2,1
1,0
1,1
1,0
3,3
4,5
1,1
1,2
1,0
1,1
18,1
1,1
2,1
1,0
2,1
1,0
2,0
12,1
1,0
1,0
7,1
8,5
3,0
2,0
2,0
2,0
4,1
5,3
1,0
1,1
16,8
1,1
1,0
1,0
1,1
1,0
2,0
1,0
5,5
4,1
1,0
8,2
2,0
1,1
1,0
1,0
1,0
1,0
1,1
1,0
1,0
11,1
3,1
18,1
1,0
6,0
1,0
2,0
2,0
1,0
1,0
1,0
16,9
106,23
12,4
1,0
7,2
2,1
15,20
1,0
1,1
1,4
1,0
344,48
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
2,0
18,7
1,0
1,1
1,0
1,0
3,1
4,3
1,0
2,0
1,0
2,0
6,0
1,0
1,1
4,1
2,1
1,1
1,1
1,0
1,0
2,1
1,1
2,0
4,0
1,0
2,2
5,2
1,1
1,0
2,0
1,1
1,1
3,0
1,0
1,0
30,1
2,0
1,0
1,1
1,1
2,1
5,3
3,1
1,2
1,0
1,1
4,1
6,3
2,3
4,1
1,0
2,0
5,0
1,0
18,3
6,0
2,0
1,0
1,1
1,0
4,5
1,1
1,0
4,2
533,26
1,0
1,0
1,1
1,0
1,0
1,0
4,1
1,0
4,1
1,0
2,0
1,0
1,0
2,0
45,29
2,0
1,0
6,1
2,2
1,0
17,4
4,15
3,3
1,0
2,1
1,0
1,1
11,0
1,1
1,0
1,0
5,4
1,0
1,1
2,0
2,0
1,0
1,0
1,1
1,1
1,3
1,0
109,8
3,3
1,0
5,6
1,0
5,0
1,0
1,0
14,1
2,1
12,2
4,0
3,0
3,2
3,1
1,1
1,0
58,18
1,1
3,0
1,0
1,1
1,0
1,1
5,0
1,0
8,4
1,1
1,0
1,0
1,0
1,1
1,1
1,0
3,1
1,0
1,2
1,2
1,0
1,0
1,0
5,1
3,2
1,0
71,10
1,2
1,3
4,1
5,2
2,1
2,0
53,20
2,1
1,0
1,1
1,0
1,0
3,1
2,1
2,0
1,0
1,1
1,0
1,0
3,1
12,4
1,0
2,2
2,1
3,0
10,0
1,0
2,0
8,2
1,0
2,0
2,2
1,0
1,0
3,0
2,0
2,0
6,0
1,0
1,0
1,0
1,0
5,0
1,0
1,2
1,0
9,7
2,0
1,0
107,6
3,0
1,0
1,4
3,0
35,20
2,1
182,28
116,5
1,1
2,1
96,2
1099,275
2,1
2,0
8,6
3,2
1,0
2,0
3,1
2,1
3,1
2,1
1,2
1,0
7,2
1,0
8,1
1,0
2,0
1,0
1,1
1,0
1,0
3,0
2,0
2,2
1,0
25,13
1,1
2,2
1,0
4,0
2,0
1,2
3,1
1,0
3,1
1,0
4,9
6,1
3,2
2,1
18,11
1,1
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
3,3
13,0
5,1
4,0
3,0
1,0
1,0
1,0
5,3
408,34
1,0
1,0
2,3
4,0
1,1
1,0
2,0
4,2
3,2
1,0
7,3
1,1
2,0
1,1
8,1
1,1
1,0
4,0
1,3
1,0
1,1
1,1
8,3
5,0
16,7
16,2
1,0
1,0
1,1
2,0
4,2
1,0
3,1
1,0
83,30
1,0
2,1
1,1
1,0
2,1
1,0
1,0
3,0
3,1
1,0
1,1
2,1
3,1
1,0
24,34
1,0
1,0
3,2
1,1
3,1
1,0
1,0
8,0
1,0
1,1
1,0
1,0
4,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
2,0
70,6
2,0
2,1
1,0
4,1
1,1
1,0
2,2
3,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,1
3,3
1,0
2,0
1,3
16,2
1,0
1,0
27,8
1,0
1,0
1,0
1,0
1,0
1,0
1,0
18,3
3,0
2,0
3,1
1,0
1,1
1,0
2,0
3,0
1,1
1,0
4,1
1,0
2,0
2,0
1,0
1,1
1,0
1,0
1,0
4,0
1,0
4,0
2,0
1,0
1,0
1,1
1,0
1,2
4,0
1,2
2,3
1,0
4,1
18,10
1,0
1,0
1,0
1,0
2,2
1,0
71,12
3,0
1,2
5,0
281,84
11,0
1,1
1,0
4,0
1,1
1,0
2,0
17,11
1,0
63,29
2,4
1,0
8,4
1,0
1,0
8,11
1,0
1,0
1,1
1,1
1,1
5,4
5,2
1,0
1,0
1,0
1,0
2,0
1,1
2,2
1,0
1,0
1,0
2,0
1,0
1,0
1,0
10,1
1,0
1,0
1,0
1,0
2,0
1,21
2,0
4,1
41,4
1,0
2,2
37,0
1,2
4,0
1,0
1,1
215,88
1,0
1,1
14,1
113,16
3,2
1,0
3,0
2,1
17,1
1,0
1,0
9,4
1,1
1,0
1,1
1,1
1,0
3,0
1,0
1,0
2,1
1,0
1,1
1,0
14,11
33,2
1,1
6,0
3,0
94,10
3,9
8,0
1,0
3,1
1,0
1,0
1,0
1,0
1,0
1,1
2,6
1,0
1,0
1,0
3,2
22,33
11910,851
1,0
1,0
2,0
1,0
1,0
9,0
6,3
1,0
1,0
2,0
5,1
2,1
1,0
4,1
3,0
1,0
1,1
1,0
1,2
1,0
1,0
1,0
3,0
1,1
7,3
1,0
2,0
1,0
2,0
1,0
1,1
1,0
13,8
1,0
1,1
22,8
1,1
2,1
1,1
1,2
1,0
1,1
1,0
4,0
8,4
1,1
6,1
1,0
1,0
171,16
1,0
21,4
8,1
1,1
1,0
4,7
776,134
2,0
3,1
1,0
1,1
1,0
1,1
2,0
1,0
1,0
1,0
1,0
5,5
1,0
4,3
3,0
1,2
1,0
1,0
2,0
12,1
1,1
2,0
1,0
1,0
4,0
2,2
1,1
1,1
1,0
2,0
7,2
2,1
2,2
29,5
23,13
1,0
1,0
1,1
1,0
1,0
1,0
2,0
1,0
1,1
1,0
1,0
1,0
79,20
3,0
1,0
1,0
3,0
1,0
3,0
1,0
16,18
1,0
1,3
34,4
3,1
1,0
1,0
1,0
1,1
1,0
2,0
1,0
3,1
1,0
2,4
1,1
4,0
1,0
1,0
1,1
1,1
2,0
1,0
9,4
1,0
7,3
1,0
2,1
1,0
2,1
11,0
68,29
1,0
1,0
6,0
105,14
1,2
2,1
1,0
7,1
1,0
1,0
1,0
1,0
1,0
2,0
2,2
31,0
1,2
2,0
1,1
1,0
1,0
3,3
1,0
3,0
19,0
27,3
2,1
3,1
1,0
1,0
56,14
1,1
2,0
1,2
20,5
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,3
1,0
1,0
1,0
2,1
1,1
1,1
1,0
1,0
1,0
1,0
2,0
12,1
4,0
1,0
1,0
1,1
1,0
2,3
1,0
1,0
1,1
11,1
2,0
1,1
1,0
17,2
3,1
2,0
2,0
5,0
1,1
1,0
2,1
298,40
1,0
1,0
1,1
2,1
5,1
1,0
91,13
1,0
1,1
5,1
1,1
1,0
1,2
3,1
681,44
1,0
2,0
1,0
5,4
1,0
2,1
1,0
12,6
1,0
1,0
1,0
2,1
1,0
1,0
1,0
1,0
1,0
1,0
9,1
1,7
2,1
1,0
1,2
1,0
15,7
53,1
13,0
2,1
76,11
1,0
2,0
2,0
8,1
2,0
2,0
1,1
1,0
1,0
1,0
2,1
1,1
1,3
1,0
6,18
2,0
1,0
1,0
1,0
1,0
1,0
3,1
1,1
1,1
1,4
1,0
9,2
1,0
1,0
1,1
1,0
3,1
1,1
3,0
1,0
1,0
1,0
1,0
1,0
1,0
30,0
13,12
172,33
3,2
2,0
1,0
1,1
1,0
2,1
6,2
1,1
1,1
1,0
1,0
2,2
3,0
3,1
1,14
1,0
1,2
1,0
5,0
4,4
3,1
1,1
2,0
3,3
1,1
1,2
61,4
4,0
1,0
25,11
1,0
8,2
2,1
4,2
2,2
1,1
1,1
9,1
1,0
3,0
2,3
5,1
4,0
6,6
1,0
2,0
4,2
17,2
21,2
1,0
1,0
7,2
1,0
1,1
1,0
1,0
1,0
1,0
2,1
3,1
1,0
1,1
7,3
33,12
1,1
1,0
1,0
3,0
1,0
1,1
1,0
1,0
3,1
8,1
12,6
1,0
2,0
5,2
17,5
7,3
3,0
1,1
1,3
1,0
1,0
3,1
4,3
1,1
4,0
1,0
1,0
29,4
3,0
2,1
1,0
1,0
3,0
1,0
1,0
11,1
1,0
7,2
8,2
1,1
1,0
2,1
1,0
4,1
3,0
1,0
1,0
2,0
1,0
3,3
1,0
1,0
1,0
2,0
3,0
8,0
3,1
2,0
1,1
1,2
1,1
2,0
1,2
3,1
4,0
1,0
1,0
12,46
1,0
3,0
1,0
3,0
2,0
1,0
1,1
2,0
2,1
1,0
5,0
2,1
1,0
7,5
2,5
2,0
1,0
1,1
11,1
1,0
1,1
3,0
2,0
1,0
4,0
1,0
1,0
3,0
14,2
1,0
10,15
1,1
15,1
2,0
2,16
1,0
7,0
1,0
1,0
2,0
4,1
3,4
1,0
1,0
2,0
23,9
8,3
2,0
6,0
35,1
1,0
1,1
1,0
1,0
2,0
2,2
2,0
1,0
2,0
1,0
1,0
1,0
6,0
20,4
1,0
3,2
1,0
1,0
20,1
1,0
6,1
1,0
1,0
1,0
1,0
1,0
10,1
2,0
2,0
1,0
1,0
2,0
1,0
1,1
5,0
1,0
2,2
2,0
21,11
4,0
1,0
1,0
1,0
1,0
21,0
1,0
16,6
1,1
16,2
3,0
2,0
1,1
1,0
5,6
2,1
8,4
2,0
1,0
1,0
8,1
4,1
1,0
1,0
7,1
5,0
2,1
3,0
2,0
1,1
5,0
9,5
1,1
20,1
1,0
1,0
1,1
1,0
2047,115
8,2
1,3
1,0
5,4
1,3
1,1
1,0
1,0
1,0
1,1
1,0
1,0
2,1
1,0
4,0
13,0
39,10
1,0
1,0
1,0
1,0
1,1
2,1
4,1
1,0
5,4
15,0
4,1
1,0
6,2
1,0
2,1
1,0
1,2
1,1
19,0
20,3
32,1
1,1
1,0
1,0
2,2
3,1
3,0
28,5
1,0
3,0
1,0
1,0
21,1
4,4
1,1
2,3
1,2
1,0
3,0
15,4
10,1
2,2
1,1
4,0
1,0
1,0
1,0
25,1
1,3
1,1
1,0
1,0
1,2
4,0
239,14
3,0
1,0
3,1
12,3
7,1
1,0
1,0
2,0
3,1
1,0
1,0
2,4
1,0
1,0
1,0
2,1
4,0
2,1
1,0
1,0
1,0
3,0
1,2
1,2
1,0
1,0
1,0
15,4
62,7
3,0
25,2
13,8
5,2
1,1
2,0
1,0
1,26
1,1
1,0
2,1
1,0
1,0
1,0
1,0
510,45
6,1
1,0
2,0
1,1
15,1
1,0
1,0
4,1
2,1
15,8
1,0
3,1
3,5
1,0
1,0
1,1
1,1
4,1
1,1
13,3
1,0
1,1
1,0
1,1
2,0
11,2
1,0
5,0
1,0
1,0
1,0
2,0
2,0
1,4
2,1
1,0
2,3
2,0
1,1
1,0
11,0
3,4
1,0
1,0
1,0
52,3
5,1
1,1
1,1
9,3
1,0
1,1
24,1
1,0
2,0
1,0
1,1
11,233
14,4
1,0
1,1
2,0
1,0
3,0
1,0
7,0
1,1
1,0
2,0
1,2
1,0
1,0
3,1
4,2
10,3
3,0
1,0
4,0
3,2
2,0
1,0
7,3
1,0
3,1
1,1
1,1
1,1
1,0
1,0
1,0
1,0
3,0
2,0
1,0
31,11
1,0
2,0
1,0
2,1
3,1
1,1
1,0
4,1
2,0
1,2
1,1
2,0
2,2
1,1
1,1
1,4
2,1
2,0
1,0
1,0
1,0
1,0
1,0
5,1
1,0
1,0
1,0
1,0
1,0
1,1
1,0
5,7
2,0
5,1
1,1
2,1
1,0
2,0
1,0
1,6
1,2
5,0
5,0
1,0
1,0
9,1
1,0
1,0
1,0
28,6
3,0
1,0
1,1
10,1
11,1
2,1
2,0
2,2
4,2
1,0
2,1
1,0
1,1
1,0
1,0
1,0
6,0
1,1
14,11
1,2
2,0
1,0
3,0
2,0
2,0
1,0
1,0
1,2
10,13
2,1
1,0
1,0
1,0
4,0
1,0
1,0
109,4
1,0
1,0
1,0
1,0
9,3
1,0
1,1
12,3
1,0
8,3
9,0
6,1
1,0
1,0
4,0
5,2
1,0
3,0
1,0
1,1
3,11
1,2
1,0
2,3
2,0
1,0
4,2
1,0
1,2
39,13
1,1
1,0
1,0
1,1
1,0
1,1
1,0
1,0
2,0
5,3
36,10
1,0
11,10
1,0
10,1
484,112
1,1
6,0
1,0
4,0
1,1
1,0
1,1
2,0
1,1
2,0
16,1
2,0
1,0
2,0
2,1
1,0
1,0
1,1
3,0
2,1
2,0
1,0
1,2
6,1
1,2
12,1
2,0
2,1
1,1
2,0
1,1
3,1
1,0
1,0
2,0
1,0
4,2
1,0
1,0
16,2
1,0
1,0
50,43
2,0
2,1
11,1
1,1
4,3
1,0
1,0
2,0
1,0
7,1
1,0
4,1
1,0
4,0
31,145
1,0
1,1
1,0
1,0
1,0
1,0
2,2
1,0
1,0
1,0
1,1
1,0
2,0
25,1
1,0
1,2
1,1
1,0
1,1
1,0
5,2
1,0
4,0
248,11
1,1
1,7
2,3
1,0
2,1
33,29
2,0
2,0
1,0
1,2
1,0
20,9
1,0
2,1
1,0
1,0
1,1
5,0
4,3
1,1
3,1
1,0
1,0
1,1
2,0
1,0
1,1
3,2
1,0
3,8
257,19
32,9
1,0
4,2
2,0
2,0
1,0
2,1
1,0
2,2
3,2
1,0
1,0
1,0
1,0
1,0
18,2
1,1
1,0
1,0
1,0
1,0
2,4
1,0
1,0
1,0
1,0
1,2
2,0
2,2
2,0
7,1
6,1
1,0
160,3
1,2
1,0
5,0
1,3
135,22
1,0
1,0
1,0
1,0
2,4
1,0
1,0
4,0
1,0
22,2
1,1
1,0
1,1
6,1
1,2
2,2
9,11
2,0
1,0
1,0
1,0
1,0
1,1
2,0
2,1
1,0
1,0
10,1
2,0
1,0
1,0
1,1
1,0
1,0
1,0
24,3
1,0
3,0
1,0
1,1
2,0
2,2
1,0
5,0
1,0
1,0
1,1
1,0
1,0
1,2
19,2
3,1
1,0
1,1
1,0
1,0
1,0
1,0
2,0
6,1
1,0
1,0
1,0
2,1
2,0
1,2
10,1
3,2
1,0
1,0
48,15
1,0
1,0
2,1
2,0
1,1
2,1
5,4
4,1
1,0
2,0
1,1
1,0
23,10
1,1
47,4
1,0
1,0
3,0
517,51
1,0
1,0
1,0
5,0
3,1
2,0
1,0
1,0
7,0
8,1
1,0
1,0
1,2
1,0
4,1
1,0
6,0
6,0
1,0
1,0
1,0
1,0
1,1
1,0
1,1
5,0
3,2
1,0
3,0
1,1
1,0
11,2
1,0
1,0
2,0
12,5
1,0
1,0
1,0
1,0
1,0
60,6
1,0
1,0
1,0
1,0
2,0
1,1
3,0
1,1
1,0
1,0
1,0
2,1
2,1
1,0
5,0
21,7
3,8
1,0
1,1
12,8
3,0
3,1
10,4
4,1
2,3
1,0
6,0
2,0
2,0
6,0
1,0
16,6
1,1
1,2
1,0
4,3
1,1
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
83,21
1,0
1,0
3,2
1,0
1,0
3,4
5,0
2,1
3,1
1,0
1,1
2,0
4,0
1,0
1,0
1,2
3,0
1,0
1,0
1,1
2,2
2,1
2,0
2,2
3,2
1,0
17,3
2,4
2,2
8,12
1,0
2,3
2,0
2,0
1,0
1,0
1,0
1,0
1,1
2,0
10,7
6,1
2,0
7,2
1,1
4,0
11652,1358
1,0
4,1
2,0
1,1
1,0
2,2
3,0
1,0
1,0
1,0
3,1
1,0
1,1
1,1
1,0
1,0
13,2
1,2
6,4
1,0
11,0
1,5
1,2
4,0
1,0
4,0
12,0
1,0
2,4
1,0
1,1
1,0
1,1
2,0
2,1
3,1
3,0
2,0
1,1
2,0
27,0
2,0
4,2
2,1
1,0
1,0
3,2
1,0
1,1
10,2
1,2
1,0
1,0
6,8
6,10
2,0
2,2
1,0
1,0
2,0
1,0
3,0
2,0
2,1
1,0
1,2
1,0
3,0
5,0
1,0
1,1
1,2
3,1
1,2
2,1
1,0
6,2
3184,126
1,1
1,0
5,6
18,8
2,3
7,1
1,1
1,1
3,0
3,0
1,0
1,0
1,0
2,1
3,1
1,0
1,0
1,0
2,2
1,0
1,0
3,0
70,27
1,1
1,0
1,1
1,0
1,0
2,1
2,0
16,6
1,1
1,1
1,0
1,1
2,0
2,1
22,0
1,0
1,0
1,0
4,0
1,0
1,0
4,4
1,0
1,0
46,21
1,0
2,2
2,0
16,6
3,0
2,0
1,0
1,1
1,0
48,27
9,2
3,4
36,9
4,1
1,5
1,0
1,0
39,8
1,1
1,0
26,1
275,82
2,0
2,1
2,0
4,1
3,1
58,13
4,0
2,0
1,0
1,0
1,0
1,0
2,1
5,0
3,0
3,0
3,1
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
16,2
1,2
1,0
1,1
3,0
1,0
3,0
1,0
4,1
1,0
1,0
3,0
1,0
2,0
319,177
2,1
1,0
1,0
2,3
1,0
1,0
1,0
1,0
1,0
19,19
1,0
4,3
3,0
2,0
1,1
1,1
1,0
6,0
2,0
1,0
2,1
1,0
1,1
18,3
24,6
1,0
1,0
2,0
2,0
1,0
1,0
3,1
1,1
3,0
1,1
1,0
1,1
2,0
1,2
1,0
1,0
1,1
447,135
1,1
2,0
1,1
1,1
1,1
4,3
1,0
1,0
1,0
1,1
1,0
1,0
1,0
2,0
5,0
1,1
1,0
1,0
1,0
1,0
2,2
1,0
6,11
1,0
291,16
1,0
11,8
1,0
1,0
1,0
2,0
1,1
1,0
1,0
53,20
1,1
1,0
2,1
1,0
1,0
1,1
1,0
2,2
1,0
1,1
1,1
1,2
1,0
3,0
3,1
27,7
3,0
1,0
1,0
3,0
1,4
1,0
3,0
2,3
4,2
1,1
1,0
1,0
1,0
4,0
1,0
1,0
2,0
1,0
1,0
1,1
3,0
1,0
1,0
1,0
1,1
1,1
1,0
2,0
1,2
2,1
61,6
1,1
1,1
1,0
1,0
1,0
4,4
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,1
24,7
16,8
1,0
1,0
6,7
1,0
1,0
1,0
3,0
2,1
1,1
8,0
3,0
2,0
1,0
17,22
1,0
1,1
1,1
1,0
2,1
20,3
1,0
3,1
3,0
1,1
1,0
1,1
2,0
3,0
1,0
3,1
2,0
5,2
1,0
1,0
1,0
1,2
1,0
1,1
2641,421
2,6
2,0
12,5
1,0
1,1
1,0
9,1
1,0
1,0
1,0
2,1
1,0
1,0
9,0
1,2
1,0
1,0
33,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,1
1,0
1,1
2,0
9,1
1,1
4,0
2,0
1,0
1,0
1,0
2,0
1,1
2,0
1,1
1,0
2,0
1,0
1,0
1,0
2,0
2,3
1,1
1,0
1,0
6,3
1,0
12,4
1,0
1,0
1,1
1,1
1,0
3,1
1,0
3,2
1,2
2,0
1,0
1,1
1,0
10,1
2,0
3,1
1,1
1,0
1,1
1,3
1,0
1,0
2,1
1,0
1,0
1,0
1,0
1,0
2,0
1,0
12,0
2,0
3,6
2,0
3,0
1,0
2,0
1,0
3,2
1,0
1,0
2,0
1,0
3,3
1,1
3,1
5,0
1,1
4,2
1,0
1,0
1,2
1,0
2,0
4,1
84,47
1,1
6,2
5,0
2,1
1,0
5,3
1,1
1,0
1,1
1,0
2,0
2,2
628,95
6,0
6,2
1,0
2,2
2,4
10,2
1,0
1,0
3,2
16,2
2,4
1,0
2,0
1,0
1,1
1,0
8,0
4,2
2,1
2,0
1,0
1,0
1,0
58,17
12,10
1,0
1,0
1,0
2,0
2,1
2,0
2,1
1,0
1,1
1,1
1,2
1,4
1,1
1,0
1,0
1,0
67,3
1,0
4,0
1,0
10,0
3,4
7,3
6,0
1,0
5,0
1,0
1,0
51,20
1,0
1,0
1,0
3,1
3,2
2,0
1,1
1,1
2,0
6,2
1,0
5,3
1,0
25,0
1,0
4,0
1,0
2,1
1,1
1,0
2,0
2,0
2,0
1,0
1,0
1,0
3,1
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
4,1
1,0
2,0
1,1
13,0
1,0
4,0
1,0
8,3
1,1
2,0
1,0
2,1
1,0
1,0
1,0
355,38
1,1
1,2
12,1
2,2
2,0
2,1
1,3
1,0
5,1
14,4
1,0
1,0
1,1
1,0
1,0
1,0
2,0
1,3
1,1
1,0
1,0
2,1
1,1
1,0
8,3
1,1
3,3
1,0
2,1
11,3
4,1
16,5
1,0
1,0
1,0
2,1
12,3
1,0
1,1
4,7
2,0
1,0
1,0
1,0
2,0
1,1
1,1
1,1
1,2
3,0
1,0
2,0
3,0
7,2
1,0
1,0
1,0
4,1
1,0
2,0
3,0
1,0
2,0
1,0
1,0
1,0
1,3
1,0
1,0
4,7
4,1
1,0
30,13
1,0
2,4
1,0
2,0
1,1
1,1
1,1
2,0
1,0
1,1
1,1
1,1
1,0
6,3
1,0
1,0
1,1
1,0
1,0
1,1
2,1
6,0
3,1
1,0
1,0
1,0
1,0
9,5
5,0
26,16
1,2
1,0
8,0
1,0
1,0
96,6
65,3
9,0
1,1
1,1
6,0
1,1
7,7
1,0
1,3
1,0
3,0
5,4
1,0
1,0
2,1
2,0
24,6
1,0
3,1
1,0
1,1
1,0
16,4
1,0
5,0
4,13
4,1
6,4
2,0
1,0
1,0
1,0
1,2
2,1
1,0
1,0
1,0
36,4
39,9
1,0
1,0
121,37
